"","dictionaryID","cancerInstituteName","sourceName","localDictID","elementUsageNotes"
"360","DE66","EToxicitySkinReactionCode","ToxicitySkinReactionCode","CRE079","This is recorded for patients who have received chemotherapy treatment which has the potential to cause adverse events or toxicity. Monitoring the grade of toxicity provides the information required by a clinician to make the necessary adjustments to the protocol to minimise any further adverse events resulting from the treatment. The grade of toxicity has corresponding recommendations within the protocol on how to adjust the doses if the treatment continues to be given."
"361","DE243","EToxicitySkinReactionCodeNotation","ToxicitySkinReactionCode","NOT334","This is recorded for patients who have received chemotherapy treatment which has the potential to cause adverse events or toxicity. Monitoring the grade of toxicity provides the information required by a clinician to make the necessary adjustments to the protocol to minimise any further adverse events resulting from the treatment. The grade of toxicity has corresponding recommendations within the protocol on how to adjust the doses if the treatment continues to be given."
"362","DE69","EToxicityVomitingCode","ToxicityVomitingCode","CRE081","This is recorded for patients who have received chemotherapy treatment which has the potential to cause adverse events or toxicity. Monitoring the grade of toxicity provides the information required by a clinician to make the necessary adjustments to the protocol to minimise any further adverse events resulting from the treatment. The grade of toxicity has corresponding recommendations within the protocol on how to adjust the doses if the treatment continues to be given."
"363","DE245","EToxicityVomitingCodeNotification","ToxicityVomitingCode","NOT336","This is recorded for patients who have received chemotherapy treatment which has the potential to cause adverse events or toxicity. Monitoring the grade of toxicity provides the information required by a clinician to make the necessary adjustments to the protocol to minimise any further adverse events resulting from the treatment. The grade of toxicity has corresponding recommendations within the protocol on how to adjust the doses if the treatment continues to be given."
"364","DE3","ETreatmentIntention","EpisodeIntentId","CRE028","This item is collected for proposed surgical treatment, radiation therapy and systemic agent therapy treatment. Ongoing monitoring, e.g. colonoscopies post-colon cancer are not included.

If the treatment option is active surveillance or watchful waiting, record 0 'Did not have treatment'."
"365","DE188","ETreatmentIntentionNotification","EpisodeIntentId","NOT201","This item is collected for proposed surgical treatment, radiation therapy and systemic agent therapy treatment. Ongoing monitoring, e.g. colonoscopies post-colon cancer are not included.

If the treatment option is active surveillance or watchful waiting, record 0 'Did not have treatment'."
"366","DE189","ETreatmentOutcomeIDNotification","OutcomeOfTreatmentId","NOT202","The outcome of treatment is recorded at the completion of the course of treatment for the cancer.
"
"367","DE220","ETreatmentProtocolConsentNotification","ProtocolConsent","NOT306",NA
"368","DE18","ETreatmentType","EpisodeGroupId","CRE042","This item is used to select the appropriate screen for collection of treatment information within the NSWCRs system (CIM Notification)."
"369","DE200","ETreatmentTypeNotification","EpisodeGroupId","NOT214","This item is used to select the appropriate screen for collection of treatment information within the NSWCRs system (CIM Notification)."
"370","DE539","ETStageID","TStageId","CRE003","Record the size and extent of the primary tumour at the time of the stage date.

TNM staging applies to solid tumours excluding brain tumours.

Choose the lower (less advanced) T category when there is any uncertainty.

The T stage value is derived from the size of the tumour and its relationship (extension) to other structures. The size is reflected in the value of data element Person with cancer?solid tumour size (at diagnosis), total millimetres NNN; the usage attributes provide additional detail.

The extent of the primary cancer at this episode is usually recorded. An exception is malignant melanoma of the skin; by convention T stage is recorded after tumour excision and is based on tumour thickness with T subcategories based on ulceration and the number of mitoses seen. Ovarian cancer is also surgically/pathologically staged.

The current edition of the American Joint Committee on Cancer (AJCC) Cancer Staging Manual provides a source of T stage codes.

Staging classification systems other than the TNM classification system are recorded separately."
"371","DE540","ETStagingBasisID","TStagingBasisId","CRE004","Clinical stage is based on evidence obtained prior to treatment from physical examination, imaging, endoscopy, biopsy, surgical exploration or other relevant examinations. Clinical stage should also be used in instances where cancer is obliterated, or if a resected specimen is not available. 
Pathological stage is based on histological evidence acquired before treatment, supplemented or modified by additional evidence acquired from surgery and from pathological examination. 

Refer to the AJCC Cancer Staging Manual 7th edition or UICC reference manual TNM Classification of Malignant Tumours for coding rules.
"
"372","DE328","EUlcerationOfMelanomaIdNotification","UlcerationOfMelanomaId","NOTM001",NA
"373","DE51","EVariationDrugDoseFlag","VariationDrugDoseFlag","CRE070","A variation in the drug dose should be recorded when a drug dose is administered at a reduction or escalation of the prescribed dose in the eviQ protocol.
There may be several drugs within a protocol and any number or all of the drugs doses may be varied. 
"
"374","DE146","EVariationDrugDoseFlagNotification","VariationDrugDoseFlag","NOT320","A variation in the drug dose should be recorded when a drug dose is administered at a reduction or escalation of the prescribed dose in the eviQ protocol.
There may be several drugs within a protocol and any number or all of the drugs doses may be varied. 
"
"375","DE13","EVariationDrugDoseReason1Notification","VariationDrugDoseReason1","NOT321","The drug dose variations are done within the oncology management information system where the drug prescription is generated. This allows for the ability to report on the variation of doses across selected eviQ protocols and the reasons that these dose variations were carried out.
For each drug dose varied a reason should be chosen. There may be different reasons required for each drug dose variation or the reasons may be the same for each drug dose variation.
"
"376","DE230","EVariationDrugDoseReason2Notification","VariationDrugDoseReason2","NOT322","The drug dose variations are done within the oncology management information system where the drug prescription is generated. This allows for the ability to report on the variation of doses across selected eviQ protocols and the reasons that these dose variations were carried out.
For each drug dose varied a reason should be chosen. There may be different reasons required for each drug dose variation or the reasons may be the same for each drug dose variation.
"
"377","DE231","EVariationDrugDoseReason3Notification","VariationDrugDoseReason3","NOT323","The drug dose variations are done within the oncology management information system where the drug prescription is generated. This allows for the ability to report on the variation of doses across selected eviQ protocols and the reasons that these dose variations were carried out.
For each drug dose varied a reason should be chosen. There may be different reasons required for each drug dose variation or the reasons may be the same for each drug dose variation.
"
"378","DE232","EVariationDrugDoseReason4Notification","VariationDrugDoseReason4","NOT324","The drug dose variations are done within the oncology management information system where the drug prescription is generated. This allows for the ability to report on the variation of doses across selected eviQ protocols and the reasons that these dose variations were carried out.
For each drug dose varied a reason should be chosen. There may be different reasons required for each drug dose variation or the reasons may be the same for each drug dose variation.
"
"379","DE233","EVariationDrugDoseReason5Notification","VariationDrugDoseReason5","NOT325","The drug dose variations are done within the oncology management information system where the drug prescription is generated. This allows for the ability to report on the variation of doses across selected eviQ protocols and the reasons that these dose variations were carried out.
For each drug dose varied a reason should be chosen. There may be different reasons required for each drug dose variation or the reasons may be the same for each drug dose variation.
"
"380","DE234","EVariationDrugDoseReason6Notification","VariationDrugDoseReason6","NOT326","The drug dose variations are done within the oncology management information system where the drug prescription is generated. This allows for the ability to report on the variation of doses across selected eviQ protocols and the reasons that these dose variations were carried out.
For each drug dose varied a reason should be chosen. There may be different reasons required for each drug dose variation or the reasons may be the same for each drug dose variation.
"
"381","DE56","EVariationDrugDoseReasonFive","VariationDrugDoseReason5","CRE071","The drug dose variations are done within the oncology management information system where the drug prescription is generated. This allows for the ability to report on the variation of doses across selected eviQ protocols and the reasons that these dose variations were carried out.
For each drug dose varied a reason should be chosen. There may be different reasons required for each drug dose variation or the reasons may be the same for each drug dose variation.
"
"382","DE55","EVariationDrugDoseReasonFour","VariationDrugDoseReason4","CRE071","The drug dose variations are done within the oncology management information system where the drug prescription is generated. This allows for the ability to report on the variation of doses across selected eviQ protocols and the reasons that these dose variations were carried out.
For each drug dose varied a reason should be chosen. There may be different reasons required for each drug dose variation or the reasons may be the same for each drug dose variation.
"
"383","DE52","EVariationDrugDoseReasonOne","VariationDrugDoseReason1","CRE071","The drug dose variations are done within the oncology management information system where the drug prescription is generated. This allows for the ability to report on the variation of doses across selected eviQ protocols and the reasons that these dose variations were carried out.
For each drug dose varied a reason should be chosen. There may be different reasons required for each drug dose variation or the reasons may be the same for each drug dose variation.
"
"384","DE58","EVariationDrugDoseReasonSix","VariationDrugDoseReason6","CRE071","The drug dose variations are done within the oncology management information system where the drug prescription is generated. This allows for the ability to report on the variation of doses across selected eviQ protocols and the reasons that these dose variations were carried out.
For each drug dose varied a reason should be chosen. There may be different reasons required for each drug dose variation or the reasons may be the same for each drug dose variation.
"
"385","DE54","EVariationDrugDoseReasonThree","VariationDrugDoseReason3","CRE071","The drug dose variations are done within the oncology management information system where the drug prescription is generated. This allows for the ability to report on the variation of doses across selected eviQ protocols and the reasons that these dose variations were carried out.
For each drug dose varied a reason should be chosen. There may be different reasons required for each drug dose variation or the reasons may be the same for each drug dose variation.
"
"386","DE53","EVariationDrugDoseReasonTw","VariationDrugDoseReason2","CRE071","The drug dose variations are done within the oncology management information system where the drug prescription is generated. This allows for the ability to report on the variation of doses across selected eviQ protocols and the reasons that these dose variations were carried out.
For each drug dose varied a reason should be chosen. There may be different reasons required for each drug dose variation or the reasons may be the same for each drug dose variation.
"
"387","DE49","EVariationFrequencyCycleFlag","VariationFrequencyCycleFlag","CRE068","A variation in frequency should be recorded when the first day of a subsequent treatment cycle is administered greater than 5 days from the expected date of treatment. 
The expected start date of each cycle is set according to the frequency specified in a protocol, which is the time interval between day 1 of each treatment cycle. This will be expressed in days, weeks or months and is determined in the eviQ protocol.
"
"388","DE157","EVariationReason","Variation Reason","notAvailable",NA
"389","DE440","FatherSurname, FatherGivenName1","FatherSurname, FatherGivenName1","notAvailable",NA
"390","DE515","FatherSurname, FatherGivenName1","FatherSurname, FatherGivenName1","notAvailable",NA
"391","DE441","GPAddress","GPAddress","notAvailable",NA
"392","DE442","GPName","GPName","notAvailable",NA
"393","DE283","HDeathCertifierAddressNotification","CertifierAdrs","NOT503",NA
"394","DE282","HDeathCertifierNameNotification","CertifierName","NOT502",NA
"395","DE443","HER2TestId","HER2TestId","notAvailable",NA
"396","DE6","HGPAmoRegistrationNumber","AmoRegNumberGP","CRE031","This information is collected for the purpose of:
- complying with Cancer Registration notification requirements, and
- monitoring acute care outcomes.
This item should be reported for all patients diagnosed with any primary notifiable cancer."
"397","DE191","HGPAmoRegistrationNumberNotification","AmoRegNumber","NOT203","This information is collected for the purpose of:
- complying with Cancer Registration notification requirements, and
- monitoring acute care outcomes.
This item should be reported for all patients diagnosed with any primary notifiable cancer."
"398","DE444","HistoPathologicalGradeId","HistoPathologicalGradeId","notAvailable",NA
"399","DE9","HManagingDoctorName","DoctorName","CRE034","
The First Name (Given name), Middle Names and Last Name (Surname) should be recorded in one field. 

If first and middle names are unknown initials should be used.
"
"400","DE194","HManagingDoctorNameNotification","DoctorName","NOT206","The First Name (Given name), Middle Names and Last Name (Surname) should be recorded in one field. 

If first and middle names are unknown initials should be used.
"
"401","DE564","HPsychoSocialReferral2Id","PsychoSocialReferral2Id","CRE026","This item should be reported for all patients diagnosed with any primary notifiable cancer.  This information is collected for the purpose of calculating the proportion of patients, for whom psycho-social is indicated, who are appropriately referred.

0 or blank indicates there was no psycho-social referral.

The patient can be referred to more than one health professional.

"
"402","DE184","HPsycoSocialReferral1IDNotification","PsychoSocialReferral1Id","NOT144","This item should be reported for all patients diagnosed with any primary notifiable cancer.  This information is collected for the purpose of calculating the proportion of patients, for whom psycho-social is indicated, who are appropriately referred.

0 or blank indicates there was no psycho-social referral.

The patient can be referred to more than one health professional.

"
"403","DE185","HPsycoSocialReferral2IDNotification","PsychoSocialReferral2Id","NOT145","This item should be reported for all patients diagnosed with any primary notifiable cancer.  This information is collected for the purpose of calculating the proportion of patients, for whom psycho-social is indicated, who are appropriately referred.

0 or blank indicates there was no psycho-social referral.

The patient can be referred to more than one health professional.

"
"404","DE186","HPsycoSocialReferral3IDNotification","PsychoSocialReferral3Id","NOT146","This item should be reported for all patients diagnosed with any primary notifiable cancer.  This information is collected for the purpose of calculating the proportion of patients, for whom psycho-social is indicated, who are appropriately referred.

0 or blank indicates there was no psycho-social referral.

The patient can be referred to more than one health professional.

"
"405","DE180","HPsycoSocialReferralIDNotification","PsychoSocialReferralId","NOT140","This item should be reported for all patients diagnosed with any primary notifiable cancer.  This information is collected for the purpose of calculating the proportion of patients, for whom psycho-social is indicated, who are appropriately referred.

0 or blank indicates there was no psycho-social referral.

The patient can be referred to more than one health professional.

"
"406","DE565","HPyschoSocialReferral1Id","PyschoSocialReferral1Id","CRE026","This item should be reported for all patients diagnosed with any primary notifiable cancer.  This information is collected for the purpose of calculating the proportion of patients, for whom psycho-social is indicated, who are appropriately referred.

0 or blank indicates there was no psycho-social referral.

The patient can be referred to more than one health professional.

"
"407","DE566","HPyschoSocialReferral3Id","PyschoSocialReferral3Id","CRE026","This item should be reported for all patients diagnosed with any primary notifiable cancer.  This information is collected for the purpose of calculating the proportion of patients, for whom psycho-social is indicated, who are appropriately referred.

0 or blank indicates there was no psycho-social referral.

The patient can be referred to more than one health professional.

"
"408","DE567","HPyschoSocialReferralId","PyschoSocialReferralId","CRE026","This item should be reported for all patients diagnosed with any primary notifiable cancer.  This information is collected for the purpose of calculating the proportion of patients, for whom psycho-social is indicated, who are appropriately referred.

0 or blank indicates there was no psycho-social referral.

The patient can be referred to more than one health professional.

"
"409","DE424","HReferringGPAddress","GPAddress","notAvailable",NA
"410","DE203","HReferringGPAddressNotification","GPAddress","NOT216",NA
"411","DE7","HReferringGPName","GPName","CRE032","
The First Name (Given name), Middle Names and Last Name (Surname) should be recorded in one field. 

If first and middle names are unknown initials should be used. If the GP is unknown, the name of the doctor who referred the patient to hospital should be recorded.
"
"412","DE192","HReferringGPNameNotification","GPName","NOT204","The First Name (Given name), Middle Names and Last Name (Surname) should be recorded in one field. 

If first and middle names are unknown initials should be used. If the GP is unknown, the name of the doctor who referred the patient to hospital should be recorded.
"
"413","DE8","HTreatingAmoRegistrationNumber","AmoRegNumberTreating","CRE033","This information is collected for the purpose of:
- complying with Cancer Registration notification requirements, and
- monitoring acute care outcomes.
This item should be reported for all patients diagnosed with any primary notifiable cancer."
"414","DE193","HTreatingAmoRegistrationNumberNotification?","AmoRegReferringNumber","NOT205","This information is collected for the purpose of:
- complying with Cancer Registration notification requirements, and
- monitoring acute care outcomes.
This item should be reported for all patients diagnosed with any primary notifiable cancer."
"415","DE204","HTreatingDoctorAddressNotification","TreatingDoctorAddress","NOT217",NA
"416","DE168","LDepartmentCode","Cancer Department Identifier","notAvailable",NA
"417","DE104","LFacilityCode","FacilityCode","CRP018","If the data is supplied on computer media, this item is only required once in the header information. If the information is supplied manually, this item should be provided on each form submitted. 
"
"418","DE439","LFacilityCode","FacilityCode","notAvailable",NA
"419","DE24","LFacilityCodeNotification","FacilityCode","NOT025","If the information is supplied manually, this item should be provided on each form submitted. 
"
"420","DE197","LHealthAreaCodeNotification","AreaCode","NOT209","This field is used to record the Service provider-Local Health District code which is derived from Facility code."
"421","DE12","LHelalthAreaCode","AreaCode","CRE037","This field is used to record the Service provider-Local Health District code which is derived from Facility code."
"422","DE447","Locality","Locality","notAvailable",NA
"423","DE448","Locality","Locality","notAvailable",NA
"424","DE369","LPathologyLaboratoryName","Name of pathology laboratory","notAvailable",NA
"425","DE276","LPathologyLaboratoryNameNotification","PathologyLaboratoryName","NOT451",NA
"426","DE265","LRISSiteNameNotification","RISSiteName","NOT366",NA
"427","DE449","LymphovascularInvasionId","LymphovascularInvasionId","notAvailable",NA
"428","DE450","LymphovascularInvasionId","LymphovascularInvasionId","notAvailable",NA
"429","DE349","METRIQ_AccessionNo","METRIQ_AccessionNo","NOTU015",NA
"430","DE350","METRIQ_ClassOfCase","METRIQ_ClassOfCase","NOTU016","All cases are assigned a Class of Case based on the nature of involvement of the facility in the care of the patient."
"431","DE356","METRIQ_DCISPattern","METRIQ_DCISPattern","NOTU022","The Dominant pattern is the form most widely seen in the lesion, as noted in the pathology report. Areas of different architecture should be noted in Other pattern."
"432","DE359","METRIQ_DxMethClin","METRIQ_DxMethClin","NOTU024",NA
"433","DE363","METRIQ_DxMethCoreBiop","METRIQ_DxMethCoreBiop","NOTU028",NA
"434","DE362","METRIQ_DxMethFNAB","METRIQ_DxMethFNAB","NOTU027",NA
"435","DE360","METRIQ_DxMethMamm","METRIQ_DxMethMamm","NOTU025",NA
"436","DE361","METRIQ_DxMethUltra","METRIQ_DxMethUltra","NOTU026",NA
"437","DE351","METRIQ_FirstContactFacilityCode","METRIQ_FirstContactFacilityCode","NOTU017",NA
"438","DE355","METRIQ_ResectionDate","METRIQ_ResectionDate","NOTU021",NA
"439","DE353","METRIQ_RTBoostDs","METRIQ_RTBoostDs","NOTU019",NA
"440","DE352","METRIQ_RTSite","METRIQ_RTSite","NOTU018",NA
"441","DE354","METRIQ_RTVolume","METRIQ_RTVolume","NOTU020",NA
"442","DE358","METRIQ_ScintDate","METRIQ_ScintDate","NOTU023",NA
"443","DE451","NotificationSourceId","NotificationSourceId","notAvailable",NA
"444","DE452","NotificationTypeId","NotificationTypeId","notAvailable",NA
"445","DE453","NumberOfRegionalNodesExamined","NumberOfRegionalNodesExamined","notAvailable",NA
"446","DE454","NumberOfRegionalNodesExamined","NumberOfRegionalNodesExamined","notAvailable",NA
"447","DE455","NumberOfRegionalNodesPositive","NumberOfRegionalNodesPositive","notAvailable",NA
"448","DE456","NumberOfRegionalNodesPositive","NumberOfRegionalNodesPositive","notAvailable",NA
"449","DE458","NumberSentinelNodesPositive","NumberSentinelNodesPositive","notAvailable",NA
"450","DE459","OMISDrugName","OMISDrugName","notAvailable",NA
"451","DE460","OtherStagingBasisId","OtherStagingBasisId","notAvailable",NA
"452","DE461","OwnedById","OwnedById","notAvailable",NA
"453","DE307","PAccomodationTypeIDNotification","AccommTypeId","NOTB018","At the time of, or as soon as practicable after admission to a public hospital, the patient must elect in writing to be treated as either
? a public patient or
? a private patient in single accommodation or
? a private patient in shared accommodation.
This item is independent of patient?s hospital insurance status. Private includes private-single and private-shared.
Public patient:
A person, eligible for Medicare, who, on admission to a recognised hospital or soon after:
? receives a public hospital service free of charge or
? elects to be a public patient or
? whose treatment is contracted to a private hospital.
Private patient:
A person who, on admission to a recognised hospital or soon after:
? elects to be a private patient treated by a medical practitioner of his or her choice or
? elects to occupy a bed in a single room (where such an election is made, the patient is responsible for meeting certain hospital charges as well as the professional charges raised by any treating medical or dental practitioner) or
? a person, eligible for Medicare, who chooses to be admitted to a private hospital (where such a choice is made, the patient is responsible for meeting all hospital charges as well as the professional charges raised by any treating medical or dental practitioner)."
"454","DE95","Paddress","WayfareAddress","CRP010","Distinguishes the client?s residential address from any other address provided. 

Is used in capturing the statistical Area of Residence used by the Commonwealth address and for the allocation of area and state wide unique patient identifiers. 

The derived data element required by the Commonwealth is ""Area of Usual Residence"", which is reported using Statistical Local Area (SLA) that may be aggregated to larger areas. The SLA can be derived from the address and postcode. 
This is the 'person address'. That is the last known address of usual residence of the patient. This is derived from the address recorded on the latest episode."
"455","DE89","PBirthDate","DateOfBirth","CRP005","
An estimated date flag or a date accuracy indicator should be reported in conjunction with all estimated dates of birth. If date of birth is not known or cannot be obtained, use the default date 1/1/9999 and record '02 Unknown' for Date?accuracy indicator. 

It is suggested that the estimated date of birth of children aged under 2 years should be reported to the nearest 3 month period, i.e. 0101, 0104, 0107, 0110 of the estimated year of birth. For example, a child who is thought to be aged 18 months in October of one year would have his/her estimated date of birth reported as 0104 of the previous year. Again, an estimated date flag or date accuracy indicator should be reported in conjunction with all estimated dates of birth.
"
"456","DE119","PBirthDateNofication","DateOfBirth","NOT011","An estimated date flag or a date accuracy indicator should be reported in conjunction with all estimated dates of birth. If date of birth is not known or cannot be obtained, use the default date 1/1/9999 and record '02 Unknown' for Date?accuracy indicator. 

It is suggested that the estimated date of birth of children aged under 2 years should be reported to the nearest 3 month period, i.e. 0101, 0104, 0107, 0110 of the estimated year of birth. For example, a child who is thought to be aged 18 months in October of one year would have his/her estimated date of birth reported as 0104 of the previous year. Again, an estimated date flag or date accuracy indicator should be reported in conjunction with all estimated dates of birth.
"
"457","DE120","PBirthDateValidityCodeNotification","DateOfBirthValidityCode","NOT012","This data element is for use with the following data elements:
Patient?diagnosis date of cancer
Person?date of birth


The date accuracy indicator can be useful for operational purposes to indicate the level of accuracy of a date that has been collected at any point in time. It can indicate whether the stored date needs to be followed up until it reaches the intended minimum required accuracy.

For future users of the data it may also be essential they know the accuracy of the date components of a reported date.   

Example
Date of birth?the month and year are known, but not the day. Record 03


"
"458","DE519","PClinicalDetailsOptOut","ClinicalDetailsOptOut","notAvailable",NA
"459","DE138","PClinicalDetailsOptOutNotification","ClinicalDetailsOptOut","NOT030",NA
"460","DE121","PCOBCodeNotification","COBCodeSacc","NOT013","The Standard Australian Classification of Countries (SACC) is a four-digit, three-level hierarchical structure specifying major group, minor group and country.

A country, even if it comprises other discrete political entities such as states, is treated as a single unit for all data domain purposes. Parts of a political entity are not included in different groups. Thus, Hawaii is included in Northern America (as part of the identified country United States of America), despite being geographically close to and having similar social and cultural characteristics as the units classified to Polynesia.
"
"461","DE520","PDeathCaseText","DeathCauseText","notAvailable",NA
"462","DE284","PDeathCauseIDNotification","DeathCauseId","NOT504","Underlying cause of death is central to mortality coding and comparable international mortality reporting."
"463","DE285","PDeathCauseTextNotification","DeathCauseText","NOT505","This item is not for primary data collection. The database field is populated automatically, where text has been entered on the death certificate. This information comes from the NSW Registry of Births, Deaths and Marriages."
"464","DE532","PDeathCertificateNumber","DCNumber","CRD001","These numbers may be reused but will not be duplicated in the year."
"465","DE280","PDeathCertificateNumberNotification","DCNumber","NOT500","These numbers may be reused but will not be duplicated in the year."
"466","DE534","PDeathCertificateStateID","DCStateId","CRD003",NA
"467","DE287","PDeathCertificateStateIDNotification","DCStateId","NOT508",NA
"468","DE533","PDeathCertificateYear","DCYear","CRD002",NA
"469","DE286","PDeathCertificateYearNotification","DCYear","NOT506",NA
"470","DE535","PDeathDate","DateOfDeath","CRD004","Recorded for persons who have died.

Where Date of birth is collected, Date of death must be equal to or greater than Date of birth for the same person.

NSW Data
Information about deaths should be submitted by the NSW RBDM every two weeks, however frequently the interval is longer. The data are selected by the RBDM based on date of registration, not date of death. They usually cover the period up to oneweek before the data are extracted.

The NSWCR uses the following process to identify missing data:
1. A program identifies gaps in the death certificate number sequence. Missing records are requested from the RBDM. However there is always a small number of deaths for which only an ABS record exists.
2. Once the ABS provides the coded death data (up to two years later), the NSWCR receives imited information about deaths that the RBDM has notified to the ABS but not to the NSWCR. The ABS does not supply names and so the NSWCR has no means of matching those deaths with the cancer registry database. These deaths are flagged as ?ABS-only?. 

ACT Data
The ACT RBDM submits data to the NSWCR at the beginning of each month. The file contains data up to a few days before the end of the month.

The NSWCR also receives a small number of ""ABS-only"" deaths for the ACT.
"
"471","DE281","PDeathDateNotification","DateOfDeath","NOT501","Recorded for persons who have died.

Where Date of birth is collected, Date of death must be equal to or greater than Date of birth for the same person.

NSW Data
Information about deaths should be submitted by the NSW RBDM every two weeks, however frequently the interval is longer. The data are selected by the RBDM based on date of registration, not date of death. They usually cover the period up to oneweek before the data are extracted.

The NSWCR uses the following process to identify missing data:
1. A program identifies gaps in the death certificate number sequence. Missing records are requested from the RBDM. However there is always a small number of deaths for which only an ABS record exists.
2. Once the ABS provides the coded death data (up to two years later), the NSWCR receives imited information about deaths that the RBDM has notified to the ABS but not to the NSWCR. The ABS does not supply names and so the NSWCR has no means of matching those deaths with the cancer registry database. These deaths are flagged as ?ABS-only?. 

ACT Data
The ACT RBDM submits data to the NSWCR at the beginning of each month. The file contains data up to a few days before the end of the month.

The NSWCR also receives a small number of ""ABS-only"" deaths for the ACT.
"
"472","DE100","PDVANumber","DVANumber","CRP015","1st character is the state code (an alphabetic character) - N, V, Q, W, S or T for the appropriate state/territory. Australian Capital Territory is included in New South Wales (N) and Northern Territory with South Australia (S). 

Next 7 characters are the file number, made up of: 
War code + numeric digits, where: 
if War code is 1 alphabetic character, add 6 numeric characters (ANNNNNN)

Where there is no war code as is the case with World War 1 veterans, insert a blank and add 6 numeric characters ( NNNNNN)


if War code is 2 alphabetic characters, add 5 numeric characters (AANNNNN) 
if War code is 3 alphabetic characters, add 4 numeric characters (AAANNNN) 

The 9th character is the segment link. For dependents of veterans, the 9th character is always an alphabetic character. The alphabetic code is generated in the order by which the cards are issued. For example A, B, C, D etc. 

CAUTIONARY NOTE: For veterans the 9th character is left blank
"
"473","DE131","PDVANumberNotification","DVANumber","NOT022","1st character is the state code (an alphabetic character) - N, V, Q, W, S or T for the appropriate state/territory. Australian Capital Territory is included in New South Wales (N) and Northern Territory with South Australia (S). 

Next 7 characters are the file number, made up of: 
War code + numeric digits, where: 
if War code is 1 alphabetic character, add 6 numeric characters (ANNNNNN)

Where there is no war code as is the case with World War 1 veterans, insert a blank and add 6 numeric characters ( NNNNNN)


if War code is 2 alphabetic characters, add 5 numeric characters (AANNNNN) 
if War code is 3 alphabetic characters, add 4 numeric characters (AAANNNN) 

The 9th character is the segment link. For dependents of veterans, the 9th character is always an alphabetic character. The alphabetic code is generated in the order by which the cards are issued. For example A, B, C, D etc. 

CAUTIONARY NOTE: For veterans the 9th character is left blank
"
"474","DE462","PerineuralInvasionId","PerineuralInvasionId","notAvailable",NA
"475","DE111","PFirstGivenNameNotification_d","GivenName1","NOT005","A person may have more than one Given name. All given names should be recorded.

The agency or establishment should record the person's full given name(s) on their information systems. 

National Health Data Dictionary specific: 

Each individual Given name should have a Given name sequence number associated with it.

Health care establishments may record given names (first and other given names) in one field or several fields. This metadata item definition applies regardless of the format of data recording. 

A full history of names is to be retained.
"
"476","DE116","PFirstGivenNameNotification_d","GivenName1","NOT008","A person may have more than one Given name. All given names should be recorded.

The agency or establishment should record the person's full given name(s) on their information systems. 

National Health Data Dictionary specific: 

Each individual Given name should have a Given name sequence number associated with it.

Health care establishments may record given names (first and other given names) in one field or several fields. This metadata item definition applies regardless of the format of data recording. 

A full history of names is to be retained.
"
"477","DE87","PFirstName","GivenName1","CRP003","A person may have more than one Given name. All given names should be recorded.

The agency or establishment should record the person's full given name(s) on their information systems. 

National Health Data Dictionary specific: 

Each individual Given name should have a Given name sequence number associated with it.

Health care establishments may record given names (first and other given names) in one field or several fields. This metadata item definition applies regardless of the format of data recording. 

A full history of names is to be retained.
"
"478","DE122","PIndigenousStatusIDNotification","IndigenousStatusId","NOT014","
This metadata item is based on the Australian Bureau of Statistics (ABS) standard for Indigenous status. For detailed advice on its use and application please refer to the ABS Website as indicated in the Reference documents. 

The classification for Indigenous status has a hierarchical structure comprising two levels. There are four categories at the detailed level of the classification which are grouped into two categories at the broad level. There is one supplementary category for 'not stated' responses. The classification is as follows: 

Indigenous: 

?Aboriginal but not Torres Strait Islander origin. 
?Torres Strait Islander but not Aboriginal origin. 
?Both Aboriginal and Torres Strait Islander origin. 
Non-Indigenous: 

?Neither Aboriginal nor Torres Strait Islander origin.
Not stated/ inadequately described: 

This category is not to be available as a valid answer to the questions but is intended for use: 

?Primarily when importing data from other data collections that do not contain mappable data. 
?Where an answer was refused. 
?Where the question was not able to be asked prior to completion of assistance because the client was unable to communicate or a person who knows the client was not available.
Only in the last two situations may the tick boxes on the questionnaire be left blank.
"
"479","DE463","PlaceOfDeathText","PlaceOfDeathText","notAvailable",NA
"480","DE516","PlaceOfDeathText","PlaceOfDeathText","notAvailable",NA
"481","DE94","PLanguagePreferenceID","LanguagePreferenceId","CRP009","This may be a language other than English even where the person can speak fluent English."
"482","DE123","PLanguagePreferenceIDNotification","LanguagePreferenceId","NOT015","This may be a language other than English even where the person can speak fluent English."
"483","DE96","PLocality","Locality","CRP011","
The suburb/town/locality name may be a town, city, suburb or commonly used location name such as a large agricultural property or Aboriginal community. 
This metadata item may be used to describe the location of an organisation or person. It can be a component of a street or postal address.
If used for mailing purposes, the format of this data element should be upper case. Refer to Australia Post Address Presentation Standard. Any forced abbreviations shall be done by truncation from the right.
Components of the primary address are:
?Wayfare Address
?Locality 
?State/Territory 
?Postcode (optional) 
?Country (if applicable)."
"484","DE126","PLocalityNotification","Locality","NOT017","The suburb/town/locality name may be a town, city, suburb or commonly used location name such as a large agricultural property or Aboriginal community. 
This metadata item may be used to describe the location of an organisation or person. It can be a component of a street or postal address.
If used for mailing purposes, the format of this data element should be upper case. Refer to Australia Post Address Presentation Standard. Any forced abbreviations shall be done by truncation from the right.
Components of the primary address are:
?Wayfare Address
?Locality 
?State/Territory 
?Postcode (optional) 
?Country (if applicable)."
